Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-13611,03/02/2024,2024-02-06,Second Class,Vihaan Iyer,Consumer,East,Patna,Electronics,Copiers,179075.79,5,0.2,13296.0
ORD-11428,2024-11-14,2024-11-20,Express,Sai Verma,Corporate,North,Lucknow,Electronics,Phones,54468.78,2,0.2,7192.47
ORD-13218,31/01/2023,2023-02-04,Standard,Karthik Desai,Corporate,East,Bhubaneswar,Office Supplies,Binders,272.3,1,0.2,15.49
ORD-18112,2024-07-15,2024-07-21,Same Day,Rohan Pillai,Corporate,South,Bengaluru,Office Supplies,Art,19392.32,8,0.4,4876.94
ORD-12674,2024-02-19,2024-02-26,Standard,Sanjay Sharma,Home Office,North,Chandigarh,Office Supplies,Binders,7298.89,5,0.0,1614.61
ORD-18393,26/04/2023,2023-04-29,Second Class,Reyansh Kulkarni,Corporate,North,Delhi,Electronics,Copiers,173928.67,6,0.2,28604.14
ORD-12493,2024-05-18,2024-05-23,Standard,Riya Iyer,Home Office,South,Hyderabad,Electronics,Phones,72034.04,4,0.3,10873.17
ORD-17168,07/10/2023,2023-10-12,Express,Rohan Bose,Home Office,West,Surat,Electronics,Phones,78875.52,2,0.0,20526.97
ORD-17240,2023-11-03,2023-11-07,Express,Isha Pillai,Corporate,South,Chennai,Electronics,Copiers,140782.02,5,0.0,45715.56
ORD-15419,16/04/2023,2023-04-20,Standard,Riya Chatterjee,Home Office,South,Kochi,Office Supplies,Envelopes,4276.37,3,0.2,515.59
ORD-19031,24/01/2023,2023-01-29,Second Class,Diya Chatterjee,Home Office,West,Mumbai,Office Supplies,Paper,5621.91,2,0.0,766.26
ORD-14830,2023-07-25,2023-07-30,Standard,Diya Bose,Corporate,North,Jaipur,Office Supplies,Paper,11572.95,4,0.15,639.79
ORD-13885,21/11/2024,2024-11-26,Second Class,Priya Rao,Home Office,North,Jaipur,Electronics,Phones,7251.21,3,0.2,2271.71
ORD-18239,2023-10-21,2023-10-28,Standard,Ishaan Chatterjee,Corporate,North,Jaipur,Office Supplies,Labels,13130.08,7,0.2,3297.43
ORD-14041,2024-10-08,2024-10-10,Express,Riya Kulkarni,Home Office,South,Kochi,Electronics,Accessories,135178.37,7,0.15,52455.57
ORD-11639,22/02/2024,2024-02-28,Second Class,Neha Reddy,Consumer,South,Kochi,Electronics,Accessories,60639.67,2,0.2,19183.93
ORD-14294,2024-07-24,2024-07-31,Express,Saanvi Desai,Corporate,  south ,Hyderabad,Electronics,Phones,214115.83,7,0.0,64180.37
ORD-19001,29/03/2024,2024-03-30,Same Day,Pari Pillai,Corporate,South,Chennai,Office Supplies,Art,3265.03,2,0.2,939.14
ORD-15672,22/07/2024,2024-07-29,Same Day,Rohan Iyer,Consumer,West,Pune,Electronics,Accessories,61251.12,2,0.3,19461.75
ORD-18206,2023-12-15,2023-12-20,Second Class,Ishaan Nair,Consumer,North,Jaipur,Office Supplies,Binders,8704.95,5,0.2,1545.27
ORD-10076,2023-01-30,2023-01-31,Same Day,Rohan Desai,Home Office,North,Delhi,Office Supplies,Paper,17572.58,6,0.0,3635.54
ORD-12799,2023-08-15,2023-08-17,Express,Aadhya Desai,Consumer,West,Surat,Office Supplies,Labels,7104.44,7,0.0,2361.1
ORD-18405,30/10/2024,2024-11-04,Standard,Krishna Gupta,Corporate,East,Kolkata,Office Supplies,Envelopes,5180.28,6,0.3,476.33
ORD-17589,13/11/2024,2024-11-16,Standard,Isha Kulkarni,Home Office,North,Delhi,Furniture,Bookcases,77091.76,7,0.4,1605.14
ORD-16446,21/09/2024,2024-09-22,Standard,Aditya Pillai,Home Office,South,Bengaluru,Electronics,Copiers,14361.87,2,0.2,3073.53
ORD-14530,2023-03-10,2023-03-11,Standard,Reyansh Chatterjee,Home Office,West,Pune,Furniture,Storage,153929.85,7,0.2,42326.25
ORD-18908,29/10/2023,2023-10-30,Same Day,Vihaan Nair,Home Office,East,Kolkata,Furniture,Storage,109151.43,7,0.1,24593.08
ORD-13427,2024-10-02,2024-10-03,Standard,Sanjay Rao,Consumer,East,Patna,Office Supplies,Labels,9599.66,4,0.0,-236.13
ORD-12409,2023-01-29,2023-01-30,Standard,Krishna Kulkarni,Home Office,East,Bhubaneswar,Electronics,Accessories,35584.4,2,0.15,-119.35
ORD-15418,2023-10-11,2023-10-15,Standard,Anika Iyer,Consumer,West,Mumbai,Furniture,Tables,68854.33,4,0.0,21845.77
ORD-10024,2023-05-18,2023-05-21,Standard,Meera Nair,Home Office,East,Kolkata,Electronics,Copiers,3008.11,2,0.0,67.28
ORD-15889,2024-12-07,2024-12-14,Express,Vihaan Iyer,Corporate,South,Bengaluru,Office Supplies,Binders,2927.36,4,0.3,431.43
ORD-18587,2023-10-29,2023-10-30,Express,Priya Bose,Home Office,East,Bhubaneswar,Furniture,Tables,41256.29,3,0.2,4958.82
ORD-13479,2023-01-06,2023-01-10,Express,Myra Sharma,Corporate,North,Jaipur,Electronics,Phones,259353.67,7,0.0,47734.11
ORD-17073,14/06/2024,2024-06-19,Standard,Myra Nair,Home Office,West,Ahmedabad,Electronics,Accessories,156140.02,7,0.3,25899.36
ORD-13175,02/09/2023,2023-09-03,Same Day,Diya Verma,Consumer,South,Hyderabad,Electronics,Phones,121214.68,4,0.0,32302.37
ORD-11485,05/04/2023,2023-04-06,Same Day,Diya Singh,Corporate,North,Jaipur,Office Supplies,Labels,741.26,1,0.3,211.68
ORD-18125,23/06/2024,2024-06-24,Same Day,Krishna Sharma,Home Office,West,Pune,Furniture,Bookcases,12467.77,7,0.3,-237.11
ORD-11367,13/05/2023,2023-05-16,Express,Meera Verma,Home Office,South,Kochi,Electronics,Machines,110583.03,4,0.4,19837.29
ORD-16071,2024-01-06,2024-01-10,Same Day,Rohan Iyer,Corporate,East,Bhubaneswar,Electronics,Accessories,68429.36,5,0.1,6459.89
ORD-15404,2024-12-03,2024-12-10,Same Day,Meera Rao,Corporate,East,Bhubaneswar,Electronics,Phones,8974.03,8,0.15,626.5
ORD-14894,14/01/2023,2023-01-20,Same Day,Neha Joshi,Home Office,North,Chandigarh,Furniture,Storage,117719.23,8,0.2,19670.08
ORD-16866,2023-08-22,2023-08-29,Second Class,Anika Singh,Home Office,South,Chennai,Furniture,Tables,101719.05,6,0.0,31355.89
ORD-10473,29/05/2023,2023-06-03,Standard,Priya Bose,Corporate,South,Kochi,Furniture,Chairs,60905.0,3,0.4,6427.35
ORD-19177,2024-09-29,2024-09-30,Standard,Ishaan Menon,Consumer,South,Kochi,Office Supplies,Binders,4528.58,4,0.0,1237.19
ORD-18040,2023-12-29,2023-12-31,Same Day,Diya Pillai,Home Office,  west ,Mumbai,Office Supplies,Paper,3445.14,2,0.0,921.33
ORD-15609,2023-09-21,2023-09-28,Standard,Sanjay Iyer,Home Office,East,Patna,Electronics,Machines,49743.06,4,0.0,12612.14
ORD-14619,15/11/2023,2023-11-17,Same Day,Myra Bose,Corporate,North,Lucknow,Furniture,Chairs,74027.45,5,0.3,4902.36
ORD-17979,2023-06-15,2023-06-21,Express,Vihaan Sharma,Corporate,South,Kochi,Electronics,Phones,13240.62,3,0.4,3929.43
ORD-17549,2023-05-06,2023-05-12,Standard,Meera Joshi,Corporate,  east ,Bhubaneswar,Office Supplies,Labels,8672.06,4,0.0,1404.47
ORD-15553,29/11/2024,2024-12-06,Same Day,Ananya Patel,Corporate,North,Delhi,Electronics,Machines,70508.68,2,0.0,23496.68
ORD-13694,2024-10-02,2024-10-04,Standard,Kiara Chatterjee,Corporate,North,Lucknow,Furniture,Storage,54117.01,7,0.0,16650.38
ORD-14693,2023-09-28,2023-10-01,Standard,Aditya Desai,Corporate,East,Kolkata,Electronics,Copiers,102649.9,8,0.2,14834.0
ORD-10167,2024-10-16,2024-10-19,Standard,Krishna Nair,Home Office,South,Kochi,Electronics,Copiers,44089.54,6,0.1,16209.9
ORD-14215,15/04/2024,2024-04-19,Express,Priya Sharma,Consumer,East,Guwahati,Furniture,Chairs,47929.38,4,0.0,2848.05
ORD-18003,2024-08-07,2024-08-13,Standard,Karthik Kulkarni,Corporate,North,Jaipur,Furniture,Chairs,18584.28,7,0.4,-122.9
ORD-18122,2023-01-13,2023-01-16,Same Day,Karthik Patel,Corporate,North,Delhi,Furniture,Chairs,9630.88,3,0.4,1418.56
ORD-17703,29/01/2023,2023-01-30,Express,Diya Iyer,Corporate,  south ,Bengaluru,Office Supplies,Envelopes,4930.14,6,0.4,420.34
ORD-12068,22/08/2024,2024-08-24,Same Day,Saanvi Singh,Consumer,South,Chennai,Electronics,Machines,42131.77,2,0.0,11487.66
ORD-17461,2024-06-18,2024-06-23,Second Class,Karthik Patel,Home Office,West,Mumbai,Electronics,Accessories,40151.12,2,0.0,5106.98
ORD-17678,2023-03-06,2023-03-07,Express,Ishaan Chatterjee,Corporate,North,Lucknow,Electronics,Machines,149307.08,7,0.3,38576.36
ORD-10523,2023-07-19,2023-07-23,Second Class,Karthik Desai,Home Office,North,Jaipur,Electronics,Phones,71051.7,6,0.0,24715.78
ORD-17889,14/03/2023,2023-03-21,Express,Ishaan Nair,Corporate,North,Lucknow,Office Supplies,Paper,617.61,3,0.1,112.79
ORD-18586,16/07/2024,2024-07-22,Standard,Isha Verma,Home Office,North,Jaipur,Electronics,Machines,25780.58,3,0.1,8024.86
ORD-19450,05/06/2023,2023-06-06,Express,Aditya Rao,Corporate,South,Chennai,Office Supplies,Envelopes,1797.73,2,0.2,260.37
ORD-16632,15/08/2023,2023-08-16,Same Day,Sai Kulkarni,Corporate,East,Bhubaneswar,Furniture,Chairs,5059.9,1,0.0,358.15
ORD-16604,25/08/2024,2024-08-29,Second Class,Sai Kulkarni,Corporate,North,Jaipur,Office Supplies,Binders,19127.24,8,0.0,5553.43
ORD-12318,31/03/2024,2024-04-07,Express,Priya Reddy,Home Office,South,Bengaluru,Furniture,Chairs,119679.39,7,0.15,24098.81
ORD-16950,25/11/2023,2023-12-02,Second Class,Vivaan Reddy,Corporate,East,Kolkata,Electronics,Copiers,53092.95,7,0.4,45.92
ORD-12923,28/06/2024,2024-07-04,Express,Anika Singh,Home Office,North,Lucknow,Furniture,Tables,58936.75,3,0.0,12403.66
ORD-15998,2023-02-10,2023-02-17,Second Class,Kiara Verma,Consumer,East,Patna,Electronics,Copiers,13205.64,2,0.0,2693.84
ORD-19294,2023-04-07,2023-04-09,Same Day,Anika Menon,Corporate,North,Lucknow,Office Supplies,Labels,9212.12,5,0.0,1649.26
ORD-14137,03/10/2024,2024-10-10,Express,Anika Joshi,Home Office,North,Jaipur,Furniture,Chairs,26079.11,2,0.1,5689.53
ORD-18271,07/01/2024,2024-01-11,Same Day,Vivaan Sharma,Corporate,East,Guwahati,Office Supplies,Labels,12960.59,8,0.0,661.73
ORD-16983,25/12/2023,2023-12-26,Same Day,Sai Joshi,Home Office,West,Mumbai,Electronics,Machines,50038.23,4,0.0,17675.39
ORD-19754,29/05/2023,2023-05-30,Second Class,Diya Patel,Consumer,South,Hyderabad,Office Supplies,Paper,13970.8,5,0.0,3729.07
ORD-18803,2024-01-31,2024-02-05,Second Class,Aditya Joshi,Home Office,North,Lucknow,Furniture,Chairs,13791.52,4,0.15,5381.42
ORD-18715,2023-07-08,2023-07-13,Standard,Ananya Verma,Consumer,West,Surat,Office Supplies,Labels,14034.9,5,0.15,2085.14
ORD-10348,2024-05-05,2024-05-07,Second Class,Aarav Rao,Corporate,West,Ahmedabad,Electronics,Phones,41434.88,3,0.3,11261.39
ORD-18291,2024-03-08,2024-03-10,Standard,Aadhya Gupta,Corporate,East,Bhubaneswar,Office Supplies,Art,755.51,1,0.0,159.66
ORD-12472,03/11/2023,2023-11-05,Second Class,Kiara Sharma,Corporate,North,Lucknow,Electronics,Phones,201763.76,7,0.0,15189.01
ORD-18659,2023-03-15,2023-03-20,Second Class,Pari Menon,Corporate,South,Kochi,Furniture,Storage,30038.4,4,0.0,7874.72
ORD-18064,2024-08-23,2024-08-28,Same Day,Meera Joshi,Home Office,South,Chennai,Electronics,Copiers,71156.26,5,0.0,21457.7
ORD-12212,29/10/2023,2023-10-30,Express,Karthik Iyer,Home Office,South,Hyderabad,Furniture,Bookcases,82720.31,7,0.3,7609.51
ORD-18776,04/05/2024,2024-05-09,Express,Rohan Patel,Home Office,East,Patna,Office Supplies,Paper,2918.39,2,0.0,616.12
ORD-12777,03/11/2023,2023-11-08,Express,Rohan Iyer,Home Office,East,Bhubaneswar,Electronics,Phones,51687.98,2,0.0,2731.5
ORD-15349,2024-09-29,2024-10-06,Standard,Aarav Singh,Corporate,South,Chennai,Office Supplies,Envelopes,92.38,1,0.3,22.44
ORD-18604,2024-11-26,2024-12-03,Same Day,Aadhya Rao,Consumer,West,Surat,Office Supplies,Binders,5009.85,5,0.0,834.61
ORD-16399,2024-10-23,2024-10-26,Express,Krishna Patel,Consumer,West,Mumbai,Office Supplies,Labels,7562.63,3,0.1,484.82
ORD-16809,06/03/2024,2024-03-08,Express,Sai Joshi,Home Office,North,Delhi,Electronics,Machines,160823.74,8,0.3,26880.76
ORD-14149,22/09/2024,2024-09-24,Express,Anika Nair,Home Office,West,Surat,Office Supplies,Art,15195.97,8,0.4,4576.59
ORD-15921,01/08/2023,2023-08-06,Express,Vihaan Chatterjee,Home Office,South,Chennai,Office Supplies,Art,1731.29,2,0.4,384.74
ORD-13019,2023-07-02,2023-07-05,Express,Arjun Desai,Home Office,North,Delhi,Office Supplies,Envelopes,3332.44,2,0.1,1096.67
ORD-18282,2023-07-13,2023-07-19,Second Class,Myra Rao,Consumer,West,Mumbai,Furniture,Chairs,153952.85,7,0.1,35695.47
ORD-12661,2024-11-08,2024-11-12,Second Class,Krishna Kulkarni,Consumer,  south ,Chennai,Furniture,Bookcases,6539.77,1,0.0,1990.08
ORD-14002,2023-12-14,2023-12-21,Same Day,Meera Gupta,Home Office,  south ,Chennai,Office Supplies,Paper,5854.35,5,0.3,1121.63
ORD-12534,2024-06-07,2024-06-12,Second Class,Sai Patel,Corporate,East,Kolkata,Electronics,Copiers,137417.65,6,0.1,12800.18
ORD-11507,04/04/2024,2024-04-09,Same Day,Aditya Desai,Corporate,West,Ahmedabad,Electronics,Phones,150683.67,6,0.2,22212.43
ORD-15778,23/08/2023,2023-08-24,Same Day,Neha Pillai,Consumer,East,Guwahati,Furniture,Storage,21823.59,1,0.2,-968.34
ORD-19634,25/04/2024,2024-04-27,Second Class,Ananya Verma,Consumer,North,Chandigarh,Electronics,Machines,29630.2,5,0.3,6805.67
ORD-19496,01/02/2024,2024-02-05,Same Day,Kiara Menon,Corporate,North,Jaipur,Electronics,Phones,11817.49,8,0.3,877.95
ORD-12676,12/01/2023,2023-01-17,Second Class,Aadhya Nair,Consumer,East,Guwahati,Electronics,Copiers,151471.93,6,0.0,13848.15
ORD-14505,2023-11-04,2023-11-07,Express,Meera Joshi,Corporate,West,Surat,Furniture,Storage,76112.61,6,0.15,24505.29
ORD-14446,2024-10-01,2024-10-02,Standard,Vivaan Chatterjee,Consumer,East,Kolkata,Office Supplies,Paper,1780.27,2,0.4,187.15
ORD-10332,2023-09-15,2023-09-20,Express,Ishaan Bose,Consumer,East,Kolkata,Furniture,Chairs,33959.27,2,0.1,4801.42
ORD-18220,07/12/2024,2024-12-14,Second Class,Kiara Joshi,Home Office,West,Mumbai,Office Supplies,Paper,1129.22,3,0.15,187.8
ORD-13749,2023-03-24,2023-03-29,Second Class,Aditya Iyer,Home Office,West,Pune,Electronics,Phones,27476.98,1,0.0,5092.14
ORD-16643,06/04/2023,2023-04-11,Same Day,Ishaan Bose,Home Office,East,Guwahati,Furniture,Chairs,97953.4,5,0.15,4098.89
ORD-13085,2024-11-07,2024-11-09,Same Day,Krishna Verma,Consumer,North,Jaipur,Office Supplies,Envelopes,8036.43,8,0.4,1757.94
ORD-19135,03/02/2023,2023-02-06,Second Class,Diya Kulkarni,Consumer,West,Surat,Office Supplies,Labels,18619.49,8,0.3,1565.78
ORD-17105,2024-11-12,2024-11-17,Same Day,Vihaan Nair,Corporate,West,Pune,Electronics,Copiers,14242.11,1,0.0,2711.7
ORD-13775,2023-11-25,2023-12-01,,,Home Office,South,Bengaluru,Office Supplies,Paper,1541.16,7,,390.1
ORD-18487,03/06/2024,2024-06-06,Standard,Sai Desai,Home Office,West,Mumbai,Furniture,Tables,11763.33,2,0.1,2578.39
ORD-18180,14/12/2024,2024-12-20,Same Day,Isha Gupta,Home Office,West,Ahmedabad,Electronics,Copiers,22162.71,7,0.0,6687.96
ORD-18072,07/12/2024,2024-12-14,Express,Aditya Sharma,Corporate,West,Pune,Furniture,Storage,37594.24,3,0.15,7373.44
ORD-10337,2024-07-16,2024-07-20,Standard,Karthik Patel,Home Office,East,Bhubaneswar,Furniture,Tables,49419.53,2,0.15,7721.33
ORD-17917,06/11/2023,2023-11-09,Standard,Aadhya Chatterjee,Home Office,West,Pune,Furniture,Bookcases,84506.59,6,0.0,31154.87
ORD-12806,2023-04-24,2023-04-29,Same Day,Meera Verma,Home Office,East,Patna,Electronics,Copiers,28253.77,1,0.0,7708.52
ORD-11941,20/08/2024,2024-08-27,Standard,Isha Joshi,Home Office,East,Kolkata,Furniture,Bookcases,118975.12,7,0.0,12302.92
ORD-15811,2024-05-19,2024-05-24,,,Corporate,North,Chandigarh,Electronics,Accessories,15121.92,2,,2948.33
ORD-17484,08/04/2024,2024-04-09,Express,Aditya Kulkarni,Home Office,West,Ahmedabad,Office Supplies,Paper,5322.15,2,0.15,1167.76
ORD-13715,2023-10-07,2023-10-10,Same Day,Pari Bose,Corporate,West,Mumbai,Office Supplies,Paper,5242.96,3,0.4,1186.04
ORD-14520,01/06/2024,2024-06-04,Express,Aarav Sharma,Corporate,East,Patna,Electronics,Phones,27428.27,1,0.0,5582.54
ORD-10912,19/08/2024,2024-08-20,Second Class,Priya Patel,Consumer,South,Hyderabad,Electronics,Copiers,92679.69,3,0.3,14283.55
ORD-17698,2024-09-03,2024-09-05,Express,Priya Verma,Corporate,South,Hyderabad,Office Supplies,Paper,845.56,3,0.2,252.45
ORD-13188,02/10/2023,2023-10-04,Second Class,Aarav Gupta,Corporate,North,Chandigarh,Office Supplies,Paper,842.04,4,0.1,245.93
ORD-18089,24/12/2024,2024-12-25,Express,Ananya Joshi,Consumer,North,Lucknow,Office Supplies,Labels,489.67,1,0.4,134.05
ORD-13994,2024-02-14,2024-02-19,Second Class,Sanjay Iyer,Home Office,South,Kochi,Furniture,Bookcases,99815.49,8,0.4,680.76
ORD-15445,18/05/2024,2024-05-20,Standard,Pari Iyer,Consumer,West,Mumbai,Electronics,Accessories,159455.55,4,0.0,53196.03
ORD-13695,04/01/2023,2023-01-11,Second Class,Isha Gupta,Consumer,North,Delhi,Electronics,Machines,281941.98,8,0.1,61263.93
ORD-19527,02/01/2023,2023-01-04,Express,Kiara Desai,Consumer,North,Delhi,Furniture,Bookcases,7316.97,2,0.2,1274.23
ORD-19380,2024-05-20,2024-05-23,Express,Neha Pillai,Consumer,West,Pune,Office Supplies,Labels,6028.5,6,0.0,1744.02
ORD-12591,31/12/2023,2024-01-03,Same Day,Isha Reddy,Home Office,South,Hyderabad,Electronics,Copiers,65664.86,2,0.1,14004.98
ORD-15982,17/05/2023,2023-05-20,Second Class,Diya Gupta,Consumer,East,Guwahati,Office Supplies,Art,12304.09,5,0.4,191.52
ORD-12640,2024-10-15,2024-10-21,Second Class,Neha Pillai,Home Office,North,Jaipur,Office Supplies,Labels,2876.84,1,0.3,469.42
ORD-17172,2023-05-06,2023-05-09,Express,Sai Desai,Home Office,West,Mumbai,Electronics,Accessories,102976.55,8,0.2,16815.15
ORD-17387,2024-12-27,2024-12-28,Express,Aditya Rao,Corporate,North,Delhi,Office Supplies,Envelopes,4922.92,2,0.1,1095.52
ORD-12677,2024-12-01,2024-12-06,Express,Anika Menon,Corporate,West,Ahmedabad,Office Supplies,Labels,2356.4,6,0.0,320.86
ORD-17694,2023-12-28,2024-01-04,Express,Pari Menon,Consumer,South,Chennai,Furniture,Bookcases,4835.36,1,0.0,645.02
ORD-17810,04/09/2023,2023-09-11,Express,Meera Menon,Corporate,South,Chennai,Furniture,Bookcases,57893.75,6,0.0,19951.03
ORD-12814,04/11/2023,2023-11-05,Same Day,Sanjay Singh,Consumer,West,Ahmedabad,Electronics,Machines,251188.38,7,0.2,31259.79
ORD-10278,2024-08-08,2024-08-13,,,Home Office,East,Patna,Office Supplies,Labels,13072.6,8,,2144.24
ORD-17022,2023-07-11,2023-07-17,Same Day,Diya Patel,Consumer,South,Hyderabad,Furniture,Bookcases,84999.64,4,0.1,9281.42
ORD-13272,10/09/2024,2024-09-14,Express,Anika Iyer,Home Office,East,Bhubaneswar,Electronics,Machines,48640.54,6,0.0,4709.71
ORD-19343,2023-10-16,2023-10-19,Same Day,Sai Pillai,Home Office,East,Bhubaneswar,Furniture,Tables,53240.73,3,0.3,4173.15
ORD-13353,09/10/2024,2024-10-11,Standard,Rohan Kulkarni,Corporate,West,Pune,Office Supplies,Binders,2326.97,5,0.4,384.63
ORD-11922,2023-05-16,2023-05-20,Standard,Karthik Bose,Home Office,North,Jaipur,Electronics,Copiers,16790.56,5,0.0,6285.24
ORD-18143,09/07/2023,2023-07-12,Second Class,Ishaan Iyer,Consumer,East,Patna,Office Supplies,Labels,2317.62,2,0.0,-158.0
ORD-17080,2024-10-07,2024-10-13,Same Day,Isha Singh,Consumer,East,Guwahati,Furniture,Tables,131721.45,7,0.4,-23259.27
ORD-15442,2023-02-01,2023-02-03,Express,Kiara Reddy,Corporate,North,Lucknow,Electronics,Machines,102136.21,7,0.0,35305.67
ORD-17067,2024-08-21,2024-08-22,Express,Vihaan Gupta,Corporate,East,Bhubaneswar,Electronics,Accessories,11807.67,1,0.4,27.69
ORD-15088,2024-10-10,2024-10-15,Express,Aarav Sharma,Consumer,South,Hyderabad,Furniture,Chairs,15722.77,2,0.15,4609.8
ORD-16050,23/02/2023,2023-03-02,Second Class,Rohan Sharma,Corporate,East,Kolkata,Furniture,Storage,140872.37,7,0.15,20323.97
ORD-19403,2024-09-11,2024-09-16,Same Day,Sanjay Nair,Home Office,East,Kolkata,Office Supplies,Binders,976.1,3,0.0,181.27
ORD-16942,16/01/2023,2023-01-20,Express,Karthik Bose,Corporate,West,Mumbai,Furniture,Bookcases,1529.21,1,0.3,75.68
ORD-11183,2024-03-08,2024-03-14,Standard,Aarav Chatterjee,Corporate,North,Lucknow,Electronics,Machines,105036.99,6,0.4,7925.37
ORD-17708,12/11/2024,2024-11-19,Second Class,Riya Chatterjee,Home Office,West,Ahmedabad,Electronics,Machines,237595.86,7,0.4,44038.26
ORD-12610,2024-07-23,2024-07-24,Second Class,Neha Kulkarni,Consumer,North,Delhi,Furniture,Storage,53408.76,3,0.15,17436.54
ORD-11881,17/07/2023,2023-07-20,Second Class,Pari Desai,Corporate,South,Hyderabad,Furniture,Bookcases,9838.87,1,0.0,2108.32
ORD-15960,30/03/2024,2024-03-31,Standard,Vivaan Menon,Corporate,East,Bhubaneswar,Office Supplies,Envelopes,856.57,3,0.15,146.08
ORD-14055,10/07/2023,2023-07-16,Standard,Neha Reddy,Consumer,East,Guwahati,Furniture,Tables,108551.97,5,0.0,9239.35
ORD-12765,2024-03-07,2024-03-13,Same Day,Arjun Kulkarni,Consumer,North,Jaipur,Office Supplies,Paper,2499.82,8,0.0,734.78
ORD-12153,14/04/2023,2023-04-16,Same Day,Kiara Menon,Corporate,East,Patna,Electronics,Accessories,67939.21,7,0.0,14614.67
ORD-13752,2023-04-19,2023-04-25,Express,Neha Sharma,Home Office,West,Ahmedabad,Furniture,Chairs,53372.78,4,0.0,8615.95
ORD-13626,2023-01-10,2023-01-15,Standard,Vihaan Verma,Consumer,South,Kochi,Furniture,Storage,13629.8,6,0.1,2095.21
ORD-14180,2024-05-07,2024-05-09,Second Class,Vivaan Reddy,Home Office,West,Ahmedabad,Furniture,Storage,53297.61,6,0.1,17513.33
ORD-19787,28/08/2024,2024-08-31,Same Day,Arjun Menon,Consumer,North,Chandigarh,Electronics,Phones,1462.54,1,0.1,308.09
ORD-17698,2024-09-03,2024-09-05,Express,Priya Verma,Corporate,South,Hyderabad,Office Supplies,Paper,845.56,3,0.2,252.45
ORD-11195,11/03/2023,2023-03-15,Express,Krishna Bose,Home Office,West,Mumbai,Furniture,Tables,6204.77,2,0.0,1224.87
ORD-15299,2024-01-03,2024-01-10,Second Class,Aditya Singh,Consumer,West,Mumbai,Electronics,Phones,203312.82,7,0.3,14068.77
ORD-16254,15/09/2023,2023-09-22,Second Class,Neha Bose,Corporate,South,Kochi,Electronics,Phones,175869.29,5,0.2,48487.08
ORD-15254,2023-10-22,2023-10-27,Same Day,Meera Joshi,Consumer,South,Bengaluru,Office Supplies,Envelopes,4142.52,2,0.0,1380.04
ORD-12456,2024-02-11,2024-02-15,Express,Arjun Gupta,Corporate,South,Kochi,Furniture,Chairs,13108.7,1,0.1,2682.79
ORD-14802,2023-07-10,2023-07-14,Standard,Diya Chatterjee,Consumer,  west ,Pune,Electronics,Machines,7596.2,4,0.0,2079.65
ORD-16896,2023-07-09,2023-07-16,Standard,Myra Iyer,Home Office,East,Bhubaneswar,Office Supplies,Envelopes,2091.95,1,0.0,444.07
ORD-11818,2023-07-09,2023-07-10,Express,Neha Verma,Corporate,East,Kolkata,Electronics,Copiers,139935.59,8,0.15,25725.76
ORD-16364,2024-02-23,2024-02-29,Express,Sanjay Menon,Consumer,North,Delhi,Office Supplies,Paper,18862.4,7,0.1,5234.94
ORD-11622,24/05/2024,2024-05-28,Second Class,Sai Desai,Consumer,East,Patna,Furniture,Bookcases,68836.46,6,0.0,1354.55
ORD-10119,18/07/2023,2023-07-21,Second Class,Priya Singh,Corporate,East,Patna,Furniture,Tables,25873.75,8,0.4,-1436.05
ORD-17676,2023-01-06,2023-01-12,Express,Krishna Sharma,Home Office,South,Hyderabad,Office Supplies,Binders,8287.01,3,0.0,2300.77
ORD-14966,17/05/2023,2023-05-22,Standard,Isha Desai,Home Office,West,Surat,Office Supplies,Labels,2193.38,1,0.3,546.36
ORD-14695,03/07/2024,2024-07-04,Second Class,Meera Nair,Home Office,North,Delhi,Electronics,Accessories,31073.58,7,0.4,9106.03
ORD-13906,06/07/2024,2024-07-07,Second Class,Aarav Rao,Consumer,West,Mumbai,Electronics,Phones,24544.85,1,0.0,7679.27
ORD-15856,2023-03-29,2023-04-04,Same Day,Diya Desai,Consumer,East,Kolkata,Office Supplies,Envelopes,5365.02,2,0.0,472.91
ORD-18428,2023-10-22,2023-10-25,Standard,Isha Iyer,Corporate,South,Bengaluru,Furniture,Tables,35069.38,6,0.0,7949.14
ORD-18568,20/12/2023,2023-12-21,Standard,Anika Sharma,Consumer,South,Bengaluru,Electronics,Copiers,57936.7,4,0.0,3190.02
ORD-18818,2024-01-12,2024-01-15,Same Day,Aarav Patel,Corporate,West,Surat,Furniture,Chairs,13640.35,2,0.3,-963.96
ORD-19263,2023-06-01,2023-06-07,Same Day,Rohan Nair,Corporate,East,Guwahati,Office Supplies,Art,13824.98,6,0.3,1367.36
ORD-14235,12/04/2023,2023-04-17,Express,Sanjay Sharma,Corporate,East,Guwahati,Furniture,Tables,18637.42,1,0.3,-1293.19
ORD-12695,26/09/2023,2023-09-30,Standard,Aadhya Chatterjee,Consumer,South,Chennai,Electronics,Machines,257044.62,7,0.4,59270.9
ORD-13167,2023-07-24,2023-07-29,Same Day,Arjun Singh,Home Office,North,Delhi,Office Supplies,Art,707.81,2,0.3,89.07
ORD-12592,2023-08-29,2023-09-02,Express,Pari Joshi,Home Office,West,Mumbai,Furniture,Bookcases,125091.12,8,0.1,46271.44
